person_income,person_emp_length,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_cred_hist_length,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE,loan_grade_B,loan_grade_C,loan_grade_D,loan_grade_E,loan_grade_F,loan_grade_G,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT,cb_person_default_on_file_Y
120000,7.0,4900,7.14,0,0.04,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23000,2.0,1600,7.68,0,0.07,2,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
25000,1.0,1600,9.99,0,0.06,3,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
120000,2.0,12000,7.51,0,0.1,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
25000,4.0,1600,12.98,0,0.06,3,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
25000,3.0,1600,12.53,0,0.06,3,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False
26000,1.0,1600,16.29,1,0.06,3,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True
120000,4.0,6000,6.76,0,0.05,3,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
120000,10.0,10000,14.59,0,0.08,2,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
26880,2.0,1600,11.12,0,0.06,2,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
28150,0.0,1600,6.39,0,0.06,4,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
28800,2.0,1600,6.62,0,0.06,2,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
29124,3.0,1600,10.83,0,0.05,4,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
120000,10.0,10000,12.73,0,0.08,3,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
120000,10.0,15000,13.11,0,0.13,4,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True
30000,8.0,1600,16.29,0,0.05,3,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
91800,0.0,16000,14.22,1,0.15,4,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
120000,5.0,15000,10.25,0,0.13,2,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False
31000,2.0,1600,9.32,0,0.05,3,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
120000,0.0,20000,13.85,0,0.17,3,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
120000,0.0,25000,15.31,0,0.21,3,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
120000,8.0,21000,14.26,0,0.17,2,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True
25000,4.0,17500,14.22,0,0.7,2,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
25000,1.0,5000,9.88,0,0.2,3,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
29000,0.0,1600,7.88,1,0.06,3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
37500,2.0,1600,11.03,0,0.04,3,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True
32000,5.0,1600,14.46,1,0.05,3,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True
120000,8.0,14000,8.94,0,0.12,3,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
25000,4.0,2000,10.99,0,0.08,3,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False
25000,6.0,13000,7.88,0,0.52,3,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
120000,0.0,17000,8.94,0,0.14,2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
32400,0.0,1600,13.98,1,0.05,3,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
120000,5.0,18000,8.94,0,0.15,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
120000,10.0,16000,8.94,0,0.13,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
120000,3.0,9600,13.22,0,0.08,4,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
120000,1.0,20000,17.74,0,0.17,3,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
120000,1.0,25000,18.53,0,0.21,2,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
25000,1.0,8000,8.59,0,0.32,3,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
120000,10.0,20000,13.79,0,0.17,4,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
45000,6.0,1600,10.08,0,0.04,4,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False
48000,4.0,1600,13.98,0,0.03,3,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
120000,0.0,15200,12.21,0,0.13,2,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False
48000,1.0,1600,14.26,0,0.03,4,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
108000,7.0,18000,11.26,1,0.17,2,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
53616,6.0,1600,12.42,0,0.03,4,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
120000,7.0,20000,12.21,0,0.17,3,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
120000,0.0,16000,9.63,0,0.13,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
51000,5.0,1600,15.62,1,0.03,4,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
60000,1.0,1600,13.99,0,0.03,4,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True
54000,0.0,1600,14.96,1,0.03,4,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
62000,1.0,1600,13.85,0,0.03,4,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True
120000,9.0,20000,11.14,0,0.17,4,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
108000,1.0,25000,13.99,1,0.23,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
120000,7.0,25000,15.76,0,0.21,4,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
120000,0.0,23000,11.03,0,0.19,2,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
120000,8.0,25000,9.76,0,0.21,3,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
120000,8.0,9500,11.66,0,0.08,2,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
120000,3.0,3000,10.14,0,0.03,3,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
70000,7.0,1600,11.14,0,0.02,4,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
82000,2.0,1600,11.89,0,0.02,2,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
24996,2.0,13000,8.88,0,0.52,4,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False
12732,4.0,1550,15.27,1,0.12,2,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
120456,6.0,20000,14.96,0,0.17,2,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
24996,5.0,5000,7.51,0,0.2,2,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
34480,4.0,1550,15.21,0,0.04,3,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True
120775,9.0,15000,13.11,0,0.12,4,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False
26989,2.0,1525,15.23,0,0.06,3,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True
121000,9.0,13600,11.99,0,0.11,2,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
121000,4.0,3600,5.79,0,0.03,4,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
121000,0.0,20400,10.75,0,0.17,2,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
12000,1.0,1500,6.99,0,0.13,2,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
121000,1.0,3600,11.83,0,0.03,3,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
24972,4.0,2600,11.86,0,0.1,4,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False
14088,2.0,1500,8.88,0,0.11,2,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
121680,3.0,15000,10.37,0,0.12,3,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
24960,4.0,4525,7.51,0,0.18,4,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
14400,0.0,1500,12.99,1,0.1,2,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True
122000,7.0,16000,13.49,0,0.13,2,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
110000,9.0,12000,15.99,1,0.11,3,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
24744,5.0,5000,11.89,0,0.2,2,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False
122000,6.0,6000,6.92,0,0.05,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
122000,1.0,35000,13.8,0,0.29,3,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True
122000,5.0,12000,7.29,0,0.1,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
24600,1.0,4750,10.0,0,0.19,4,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False
122000,9.0,20000,13.23,0,0.16,4,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True
14400,1.0,1500,9.25,0,0.1,4,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
15600,2.0,1500,11.86,0,0.1,2,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
122000,10.0,6000,7.51,0,0.05,2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
122000,8.0,10000,13.57,0,0.08,4,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
122000,1.0,10000,8.94,0,0.08,4,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
122004,7.0,11200,10.99,0,0.09,3,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
16200,2.0,1500,6.91,0,0.09,4,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
17000,0.0,1500,18.64,1,0.09,2,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
94102,8.0,8475,12.99,1,0.08,4,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
18000,0.0,1500,18.64,1,0.08,2,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
123000,6.0,8000,12.68,0,0.07,4,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
123000,6.0,7000,7.51,0,0.06,4,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
123000,6.0,4750,10.99,0,0.04,3,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
18000,6.0,1500,12.61,0,0.08,2,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True
18000,0.0,1500,11.36,0,0.08,2,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
18000,3.0,1500,12.87,0,0.08,4,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True
111917,1.0,25000,15.31,1,0.22,3,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
123996,10.0,2000,5.42,0,0.02,4,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
123996,9.0,10000,6.54,0,0.08,3,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
124000,4.0,16000,6.03,0,0.13,4,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
18000,5.0,1500,12.18,1,0.08,4,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
18700,2.0,1500,5.42,0,0.08,4,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
124000,5.0,12000,10.36,0,0.1,4,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
24000,1.0,8000,7.51,0,0.33,3,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
112000,5.0,20000,12.53,1,0.18,4,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
124500,10.0,6000,10.62,0,0.05,2,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
124726,3.0,15000,7.29,0,0.12,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
124800,2.0,5000,6.62,0,0.04,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
112800,2.0,16000,13.48,1,0.14,2,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
24000,2.0,6000,15.23,0,0.25,2,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True
24000,7.0,5000,7.49,0,0.21,2,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
125000,6.0,35000,8.9,0,0.28,4,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
125000,1.0,20000,11.71,0,0.16,4,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
125000,9.0,15000,7.9,0,0.12,3,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
20004,2.0,1500,9.62,0,0.07,3,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
24000,7.0,6000,5.42,0,0.25,3,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
125000,1.0,30000,14.27,0,0.24,4,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
20160,3.0,1500,13.35,0,0.07,4,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
21216,0.0,1500,11.86,0,0.07,2,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
125000,9.0,12000,9.91,0,0.1,3,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
24000,0.0,4200,15.62,0,0.17,2,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True
23004,9.0,1500,7.68,0,0.07,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
24000,0.0,1500,18.79,1,0.06,3,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True
125000,3.0,28000,9.91,0,0.22,3,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
24000,0.0,1500,14.54,1,0.06,4,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True
24000,4.0,1500,11.49,0,0.06,2,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False
96050,3.0,35000,19.29,1,0.31,2,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
125000,3.0,10000,5.99,0,0.08,3,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
24000,2.0,1500,13.85,0,0.06,4,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True
25000,1.0,1500,14.7,1,0.06,2,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
125000,9.0,25000,10.59,0,0.2,2,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False
25200,2.0,1500,13.49,0,0.06,2,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True
125000,10.0,6000,5.42,0,0.05,4,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
125000,10.0,10200,7.49,0,0.08,4,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
26400,6.0,1500,11.11,0,0.06,3,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
125000,2.0,15000,7.66,0,0.12,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
125000,2.0,6000,5.79,0,0.05,2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
125000,9.0,25000,10.0,0,0.2,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
53000,5.0,15000,14.27,0,0.28,2,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True
113000,4.0,5000,14.54,1,0.04,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
113000,10.0,12000,7.29,1,0.11,2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
53307,5.0,15000,10.39,0,0.28,4,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False
125000,4.0,8000,13.8,0,0.06,3,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
125000,9.0,12000,11.11,0,0.1,3,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
53500,6.0,15000,13.47,0,0.28,2,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
48000,1.0,15000,18.64,1,0.31,3,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True
48000,9.0,15000,17.49,1,0.31,3,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True
125000,3.0,24000,15.28,0,0.19,4,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
48996,2.0,15000,15.99,1,0.31,4,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
54996,8.0,15000,14.83,0,0.27,2,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False
125000,7.0,10000,9.99,0,0.08,2,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
54996,7.0,15000,11.14,0,0.27,4,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
125000,9.0,25000,11.49,0,0.2,3,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
55000,10.0,15000,11.12,0,0.27,2,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
125000,4.0,12000,7.88,0,0.1,3,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
113000,6.0,10000,10.38,1,0.09,3,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
49000,3.0,15000,14.61,1,0.31,3,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
125000,10.0,15000,13.85,0,0.12,3,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True
125000,2.0,20000,13.11,0,0.16,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
125000,8.0,10000,10.99,0,0.08,3,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
24000,4.0,6400,8.88,0,0.27,4,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False
55000,1.0,15000,12.84,0,0.27,3,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False
125000,0.0,10000,7.51,0,0.08,2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
24000,4.0,1500,6.91,0,0.06,4,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
49200,8.0,15000,18.39,1,0.3,4,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True
24000,0.0,5000,13.35,0,0.21,4,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
125000,5.0,7400,12.53,0,0.06,2,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
55315,3.0,15000,10.74,0,0.27,2,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
49700,3.0,15000,15.68,1,0.3,4,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
96050,0.0,15000,19.13,1,0.13,2,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
24000,2.0,3000,13.61,0,0.13,2,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False
125000,6.0,16000,8.94,0,0.13,4,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
113000,0.0,19750,21.21,1,0.17,4,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
50000,0.0,15000,15.7,1,0.3,3,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True
56000,1.0,15000,12.87,0,0.27,2,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
125000,6.0,8000,9.63,0,0.06,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
125000,1.0,14000,14.42,0,0.11,4,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
125000,4.0,7500,8.0,0,0.06,4,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
125000,4.0,9600,5.79,0,0.08,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
24000,5.0,7000,11.86,0,0.29,4,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
57000,0.0,15000,13.85,0,0.26,4,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
24000,3.0,6000,11.49,0,0.25,4,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
125004,6.0,30000,7.9,0,0.24,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
24000,4.0,5000,10.38,0,0.21,4,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False
125004,0.0,15000,7.88,0,0.12,3,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
125004,6.0,10000,14.74,0,0.08,2,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False
125555,2.0,9000,10.99,0,0.07,4,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
126000,9.0,15000,7.9,0,0.12,3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
126000,6.0,3600,15.99,0,0.03,3,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
114000,4.0,6000,10.0,1,0.05,2,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
126000,4.0,6000,6.92,0,0.05,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
53000,1.0,15000,16.77,1,0.28,2,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
126000,3.0,11000,7.14,0,0.09,4,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
24000,0.0,7000,7.14,0,0.29,3,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
126000,6.0,24000,11.36,0,0.19,4,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
24000,0.0,2500,11.83,0,0.1,4,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False
126000,4.0,7500,13.92,0,0.06,3,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
60000,0.0,15000,11.71,0,0.25,4,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
97583,7.0,6950,13.67,1,0.06,2,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
126996,2.0,11000,10.0,0,0.09,2,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
127000,9.0,6000,9.91,0,0.05,2,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
127000,10.0,6000,5.42,0,0.05,3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
97750,0.0,24000,17.39,1,0.21,3,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
97750,9.0,20000,17.39,1,0.17,3,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True
115000,3.0,12000,15.05,1,0.1,4,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
127500,7.0,10000,7.51,0,0.08,3,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
127500,2.0,15000,7.49,0,0.12,4,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
54000,7.0,15000,15.27,1,0.28,2,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
127500,9.0,24250,15.31,0,0.19,4,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True
127741,9.0,12000,7.88,0,0.09,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
127992,10.0,26000,13.99,0,0.2,3,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
128000,8.0,35000,8.9,0,0.27,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
128000,4.0,12000,6.03,0,0.09,3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
60000,7.0,15000,6.03,0,0.25,3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
128000,7.0,6000,7.49,0,0.05,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
128000,4.0,4800,12.99,0,0.04,2,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
128000,6.0,21600,6.91,0,0.17,4,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
128000,7.0,3000,14.72,0,0.02,4,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True
128474,6.0,30000,7.29,0,0.23,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
128500,1.0,15000,12.53,0,0.12,3,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
128600,9.0,28000,7.9,0,0.22,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
60000,0.0,15000,11.71,0,0.25,3,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
129600,7.0,13500,5.42,0,0.1,2,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
129600,0.0,3000,11.12,0,0.02,3,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
129996,2.0,30000,11.11,0,0.23,4,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False
129996,9.0,7500,11.86,0,0.06,3,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False
60000,6.0,15000,13.99,0,0.25,4,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
60000,5.0,15000,10.59,0,0.25,3,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
60000,5.0,15000,12.99,0,0.25,4,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
130000,6.0,3000,13.49,0,0.02,2,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
60000,0.0,15000,11.11,0,0.25,2,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
130000,10.0,3000,17.58,0,0.02,3,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
60000,4.0,15000,6.17,0,0.25,3,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
130000,8.0,6000,6.62,0,0.05,2,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
60000,6.0,15000,13.35,0,0.25,3,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True
130000,8.0,10000,6.03,0,0.08,2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
130000,5.0,35000,18.25,0,0.27,4,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
130000,3.0,5000,12.42,0,0.04,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
130000,2.0,18000,7.9,0,0.14,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
130000,7.0,6500,15.99,0,0.05,3,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
130000,8.0,7000,11.99,0,0.05,3,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
60000,7.0,15000,13.85,0,0.25,2,False,True,False,False,False,False,True,False,False,False,False,False,False,True,True
130000,3.0,8600,5.99,0,0.07,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
60000,7.0,15000,14.22,0,0.25,2,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True
60000,8.0,15000,11.83,0,0.25,3,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
130000,8.0,6000,10.59,0,0.05,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
130000,3.0,8000,13.49,0,0.06,4,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
60000,4.0,15000,11.83,0,0.25,3,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False
130000,1.0,15000,12.87,0,0.12,4,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
130000,9.0,15000,11.14,0,0.12,3,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
130000,4.0,6000,5.42,0,0.05,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
130000,5.0,3000,5.42,0,0.02,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
130000,4.0,6800,8.49,0,0.05,3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
130000,7.0,5000,14.79,0,0.04,3,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
60132,7.0,15000,14.26,0,0.25,4,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
54225,0.0,15000,16.7,1,0.28,4,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True
60480,7.0,15000,10.83,0,0.25,2,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
130000,7.0,5000,5.79,0,0.04,4,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
100300,2.0,30000,14.91,1,0.25,3,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
